Project,Snapshot,Sha,File,Line,Is_Buggy
numpy,2013-02-08,625f3cde9aeacea2289ba32286ec54a65f4f4641,numpy/core/src/multiarray/ctors.c,1525,0
numpy,2011-08-18,00962c4b845ec461e38850f8ae17253a4eecabf2,numpy/random/mtrand/mtrand.c,93,0
numpy,2009-08-28,e1a4181febcecd4ba2064f41dcffb9a1820bfabf,numpy/linalg/zlapack_lite.c,21769,0
numpy,2010-08-23,dbe18f0da8b4ec0c521dcef4dd1355742750c865,numpy/core/src/multiarray/mapping.c,470,0
numpy,2005-12-17,b2f4cb73d2bf835a0afae1ca6453061433d3cc92,scipy/basic/lapack_lite/zlapack_lite.c,5652,0
numpy,2014-01-19,e95b6acf10ba8bf4a8c2b7c1841cb1c5f7d6818d,numpy/linalg/lapack_lite/f2c_lite.c,569,0
numpy,2003-04-02,fb2b56cd02b70df12a5f6c520d7b37e4f0bf54c5,weave/blitz-20001213/blitz/vecbops.cc,4244,0
numpy,2007-06-10,2dd0839fb8908d23a033e91f4836f0311fb946b4,numpy/linalg/zlapack_lite.c,4257,0
numpy,2012-02-14,d4ec9096aebb7e9eef2adaa85db9c266eda943b1,numpy/core/src/umath/ufunc_object.c,4504,0
numpy,2010-08-23,dbe18f0da8b4ec0c521dcef4dd1355742750c865,numpy/core/src/multiarray/multiarraymodule.c,513,0
numpy,2006-09-13,27775e944be6e089bc6a3e58e9e97d58b1079067,numpy/core/src/arrayobject.c,2143,0
numpy,2002-07-06,45494a3a49e166de539ae6328b7bdf43162c4c12,weave/blitz-20001213/blitz/vecwhere.cc,1795,0
numpy,2007-03-12,19ab75e0741b1c4bda24f753779b8862bca6aaeb,numpy/linalg/zlapack_lite.c,9818,0
numpy,2014-01-19,e95b6acf10ba8bf4a8c2b7c1841cb1c5f7d6818d,numpy/linalg/lapack_lite/dlapack_lite.c,12309,0
numpy,2008-09-02,d29107a248130bbb68ecac58d6720d716529141c,numpy/numarray/_capi.c,3299,0
numpy,2009-08-28,e1a4181febcecd4ba2064f41dcffb9a1820bfabf,numpy/linalg/dlapack_lite.c,1986,0
numpy,2010-11-21,12d020070e8c6698500103889f55bd36dfcab374,numpy/core/src/umath/ufunc_object.c,391,0
numpy,2002-10-04,6978ceae6b1f69395d700f7c5a464dd45665ec88,weave/blitz-20001213/blitz/vector.cc,146,0
numpy,2008-12-01,77f95a1398ddad2d031aaf8e4db344ffc93d1d73,numpy/linalg/zlapack_lite.c,7490,0
numpy,2009-08-28,e1a4181febcecd4ba2064f41dcffb9a1820bfabf,numpy/linalg/dlapack_lite.c,4271,0
numpy,2013-05-09,c1bbf8fec2b03e85e2e51da17fc3badee98e0c3e,numpy/linalg/lapack_lite/zlapack_lite.c,21739,0
numpy,2009-11-26,131ac69ad30c3dbc8ca210c5dd954c62b4e7e4d6,numpy/core/src/umath/ufunc_object.c,1535,0
numpy,2007-09-08,774441cf12c0eeccf523ef88b781fdbe30f9ad5d,numpy/linalg/dlapack_lite.c,27648,0
numpy,2012-08-12,63cd8f3cc751771fd27636009b8c0341a2beff45,numpy/core/src/umath/ufunc_type_resolution.c,1188,0
numpy,2013-08-07,d03cd894d4cde9523e739b96df9747d42514d443,numpy/core/src/multiarray/dtype_transfer.c,1660,0
numpy,2007-03-12,19ab75e0741b1c4bda24f753779b8862bca6aaeb,numpy/core/src/ufuncobject.c,953,0
numpy,2012-08-12,63cd8f3cc751771fd27636009b8c0341a2beff45,numpy/random/mtrand/mtrand.c,22218,0
numpy,2003-09-29,3e03dfe91f5276c30f0d74c726e696218f82eff9,weave/blitz-20001213/blitz/array/methods.cc,152,0
numpy,2006-09-13,27775e944be6e089bc6a3e58e9e97d58b1079067,numpy/linalg/zlapack_lite.c,4384,0
numpy,2012-02-14,d4ec9096aebb7e9eef2adaa85db9c266eda943b1,numpy/numarray/_capi.c,3346,0
numpy,2011-05-20,8727a806b34a412bce086df9288ee18cdafe365c,numpy/core/src/umath/ufunc_object.c,4725,0
numpy,2006-03-17,116482559bc3a3856022b0a7b25429605d351c02,numpy/linalg/zlapack_lite.c,113,0
numpy,2011-08-18,00962c4b845ec461e38850f8ae17253a4eecabf2,numpy/core/src/multiarray/nditer_constr.c,57,0
numpy,2008-09-02,d29107a248130bbb68ecac58d6720d716529141c,numpy/linalg/dlapack_lite.c,34471,0
numpy,2007-12-07,0a5bcc81689975874e358e3a7e8f401b8858b77f,numpy/linalg/dlapack_lite.c,17944,0
numpy,2013-05-09,c1bbf8fec2b03e85e2e51da17fc3badee98e0c3e,numpy/linalg/lapack_lite/zlapack_lite.c,1067,0
numpy,2003-12-28,449e90cf8ccd615976cd22ba4a59e89207cfc481,weave/blitz-20001213/blitz/vecbops.cc,8597,0
numpy,2007-12-07,0a5bcc81689975874e358e3a7e8f401b8858b77f,numpy/core/src/multiarraymodule.c,2863,0
numpy,2011-02-19,9e71af4a49d0ab9f2ef881bf7f40eb937a207ac3,numpy/linalg/blas_lite.c,9085,0
numpy,2004-12-22,246665b81b2954a63c0400f870d85aeac111117e,weave/blitz-20001213/blitz/vecbops.cc,16114,0
numpy,2010-02-24,d96e881ccc7178628b213f6e2c958099bbcbf2ca,numpy/core/src/multiarray/getset.c,411,0
numpy,2012-11-10,0db7a4ac73d88b4ef4a717d688a7308f047d277c,doc/numpybook/comparison/f2py/filtermodule.c,190,0
numpy,2013-05-09,c1bbf8fec2b03e85e2e51da17fc3badee98e0c3e,numpy/linalg/lapack_lite/dlapack_lite.c,97527,0
numpy,2003-04-02,fb2b56cd02b70df12a5f6c520d7b37e4f0bf54c5,weave/blitz-20001213/blitz/array/reduce.cc,187,0
numpy,2009-08-28,e1a4181febcecd4ba2064f41dcffb9a1820bfabf,numpy/f2py/tests/array_from_pyobj/wrapmodule.c,45,0
numpy,2008-06-04,ce51b9149fe688e82bba606b49b7b7a7f0c7f3f3,numpy/linalg/f2c_lite.c,278,0
numpy,2009-03-01,4644a299b408c6f1ef8c7c3112c39c9f359a0aaa,numpy/linalg/dlapack_lite.c,35638,0
numpy,2013-11-05,41f2a26efc9f7853a8f00db3a6cd1f6ee855318c,numpy/linalg/lapack_lite/dlapack_lite.c,96993,0
numpy,2013-02-08,625f3cde9aeacea2289ba32286ec54a65f4f4641,numpy/random/mtrand/mtrand.c,1409,0
numpy,2005-12-17,b2f4cb73d2bf835a0afae1ca6453061433d3cc92,scipy/base/src/arrayobject.c,1747,0
numpy,2013-08-07,d03cd894d4cde9523e739b96df9747d42514d443,numpy/linalg/lapack_lite/zlapack_lite.c,25060,0
numpy,2003-04-02,fb2b56cd02b70df12a5f6c520d7b37e4f0bf54c5,weave/blitz-20001213/blitz/vecbops.cc,5917,0
numpy,2011-11-16,729778534afcfd54008020cfeb9c39c37d9e429b,numpy/linalg/zlapack_lite.c,2814,0
numpy,2011-05-20,8727a806b34a412bce086df9288ee18cdafe365c,numpy/linalg/dlapack_lite.c,23052,0
numpy,2012-02-14,d4ec9096aebb7e9eef2adaa85db9c266eda943b1,numpy/core/src/multiarray/nditer_constr.c,1086,0
numpy,2009-11-26,131ac69ad30c3dbc8ca210c5dd954c62b4e7e4d6,numpy/core/src/multiarray/common.c,201,0
numpy,2011-05-20,8727a806b34a412bce086df9288ee18cdafe365c,numpy/core/src/multiarray/calculation.c,56,0
numpy,2010-02-24,d96e881ccc7178628b213f6e2c958099bbcbf2ca,numpy/core/blasdot/_dotblas.c,606,0
numpy,2008-06-04,ce51b9149fe688e82bba606b49b7b7a7f0c7f3f3,numpy/linalg/zlapack_lite.c,666,0
numpy,2005-06-20,68da31f081e81b6f8d5fb2014e9b4ea401bd2ee4,weave/blitz-20001213/blitz/vecuops.cc,1261,0
numpy,2013-05-09,c1bbf8fec2b03e85e2e51da17fc3badee98e0c3e,numpy/core/src/multiarray/conversion_utils.c,1093,0
numpy,2005-09-18,9e29c45a989f7dfa1e25acc90efb27e364873734,scipy/base/src/arrayobject.c,3865,0
numpy,2003-04-02,fb2b56cd02b70df12a5f6c520d7b37e4f0bf54c5,weave/blitz-20001213/blitz/vecbops.cc,5999,0
numpy,2012-02-14,d4ec9096aebb7e9eef2adaa85db9c266eda943b1,numpy/core/src/umath/ufunc_object.c,4683,0
numpy,2008-12-01,77f95a1398ddad2d031aaf8e4db344ffc93d1d73,numpy/linalg/zlapack_lite.c,11992,0
numpy,2002-07-06,45494a3a49e166de539ae6328b7bdf43162c4c12,weave/blitz-20001213/blitz/vecwhere.cc,5204,0
numpy,2005-06-20,68da31f081e81b6f8d5fb2014e9b4ea401bd2ee4,weave/blitz-20001213/blitz/vecbops.cc,4768,0
numpy,2008-09-02,d29107a248130bbb68ecac58d6720d716529141c,numpy/core/src/ufuncobject.c,962,0
numpy,2012-11-10,0db7a4ac73d88b4ef4a717d688a7308f047d277c,numpy/core/src/multiarray/multiarraymodule.c,735,0
numpy,2008-06-04,ce51b9149fe688e82bba606b49b7b7a7f0c7f3f3,numpy/linalg/zlapack_lite.c,4099,0
numpy,2008-03-06,0ef3f8b15dd80e95f1d85298bab7954d61419ac4,numpy/doc/pyrex/numpyx.c,812,0
numpy,2012-02-14,d4ec9096aebb7e9eef2adaa85db9c266eda943b1,numpy/linalg/dlapack_lite.c,31142,0
numpy,2010-02-24,d96e881ccc7178628b213f6e2c958099bbcbf2ca,numpy/linalg/blas_lite.c,3372,0
numpy,2006-09-13,27775e944be6e089bc6a3e58e9e97d58b1079067,numpy/linalg/dlapack_lite.c,20860,0
numpy,2008-12-01,77f95a1398ddad2d031aaf8e4db344ffc93d1d73,numpy/random/mtrand/mtrand.c,1620,0
numpy,2013-08-07,d03cd894d4cde9523e739b96df9747d42514d443,numpy/linalg/lapack_lite/blas_lite.c,10564,0
numpy,2003-04-02,fb2b56cd02b70df12a5f6c520d7b37e4f0bf54c5,weave/blitz-20001213/blitz/array/bops.cc,2615,0
numpy,2008-03-06,0ef3f8b15dd80e95f1d85298bab7954d61419ac4,numpy/linalg/blas_lite.c,4157,0
numpy,2011-02-19,9e71af4a49d0ab9f2ef881bf7f40eb937a207ac3,numpy/core/src/multiarray/convert_datatype.c,128,0
numpy,2008-06-04,ce51b9149fe688e82bba606b49b7b7a7f0c7f3f3,numpy/core/src/arrayobject.c,11171,0
numpy,2004-06-25,11d0364d0619430e3af464084d3ee11ab67d9da9,weave/blitz-20001213/blitz/array/eval.cc,903,0
numpy,2010-11-21,12d020070e8c6698500103889f55bd36dfcab374,numpy/linalg/dlapack_lite.c,9108,0
numpy,2005-12-17,b2f4cb73d2bf835a0afae1ca6453061433d3cc92,scipy/weave/blitz/blitz/vecwhere.cc,3882,0
numpy,2013-08-07,d03cd894d4cde9523e739b96df9747d42514d443,numpy/core/src/multiarray/ctors.c,2993,0
numpy,2011-08-18,00962c4b845ec461e38850f8ae17253a4eecabf2,numpy/core/src/multiarray/datetime.c,1840,0
numpy,2010-11-21,12d020070e8c6698500103889f55bd36dfcab374,numpy/core/src/umath/ufunc_object.c,2549,0
numpy,2011-08-18,00962c4b845ec461e38850f8ae17253a4eecabf2,numpy/core/src/multiarray/descriptor.c,2945,0
numpy,2011-02-19,9e71af4a49d0ab9f2ef881bf7f40eb937a207ac3,numpy/core/src/umath/ufunc_object.c,1980,0
numpy,2007-06-10,2dd0839fb8908d23a033e91f4836f0311fb946b4,numpy/f2py/tests/array_from_pyobj/wrapmodule.c,131,0
numpy,2012-05-14,3bbbbd416a0ae68d68a11bbbedca1460a560378b,numpy/linalg/dlapack_lite.c,24807,0
numpy,2011-05-20,8727a806b34a412bce086df9288ee18cdafe365c,numpy/linalg/dlapack_lite.c,9174,0
numpy,2006-06-15,b05d85bd8d6dc1fde66ee40b99be66a338d96424,numpy/linalg/dlapack_lite.c,35817,0
numpy,2003-04-02,fb2b56cd02b70df12a5f6c520d7b37e4f0bf54c5,weave/blitz-20001213/blitz/array/bops.cc,3785,0
numpy,2012-05-14,3bbbbd416a0ae68d68a11bbbedca1460a560378b,doc/pyrex/numpyx.c,670,0
numpy,2005-03-22,f8929d2f79dc9b1e3abef1e1b15b0b5577bbcd3e,weave/blitz-20001213/blitz/array/eval.cc,417,0
numpy,2002-04-07,17273e91cc84b6e9a38d0df7d4dcee1de46ecbd8,weave/blitz-20001213/blitz/vecwhere.cc,1979,0
numpy,2014-01-19,e95b6acf10ba8bf4a8c2b7c1841cb1c5f7d6818d,numpy/linalg/lapack_lite/blas_lite.c,14937,0
numpy,2007-12-07,0a5bcc81689975874e358e3a7e8f401b8858b77f,numpy/linalg/dlapack_lite.c,26785,0
numpy,2006-03-17,116482559bc3a3856022b0a7b25429605d351c02,numpy/linalg/dlapack_lite.c,34213,0
numpy,2005-03-22,f8929d2f79dc9b1e3abef1e1b15b0b5577bbcd3e,weave/blitz-20001213/blitz/array/bops.cc,4240,0
numpy,2009-11-26,131ac69ad30c3dbc8ca210c5dd954c62b4e7e4d6,numpy/core/src/multiarray/datetime.c,349,0
numpy,2014-01-19,e95b6acf10ba8bf4a8c2b7c1841cb1c5f7d6818d,numpy/core/src/multiarray/datetime_strings.c,263,0
numpy,2009-05-30,83b35de76104b67b8d4f1f1db04166ac7cf814f1,numpy/numarray/_capi.c,2831,0
numpy,2005-03-22,f8929d2f79dc9b1e3abef1e1b15b0b5577bbcd3e,weave/blitz-20001213/blitz/vecbops.cc,12747,0
numpy,2011-05-20,8727a806b34a412bce086df9288ee18cdafe365c,numpy/numarray/_capi.c,578,0
numpy,2010-02-24,d96e881ccc7178628b213f6e2c958099bbcbf2ca,numpy/lib/src/_compiled_base.c,24,0
numpy,2008-12-01,77f95a1398ddad2d031aaf8e4db344ffc93d1d73,numpy/core/src/multiarraymodule.c,2906,0
numpy,2014-01-19,e95b6acf10ba8bf4a8c2b7c1841cb1c5f7d6818d,numpy/linalg/lapack_lite/dlapack_lite.c,74443,0
numpy,2013-11-05,41f2a26efc9f7853a8f00db3a6cd1f6ee855318c,numpy/core/src/multiarray/descriptor.c,798,0
numpy,2011-11-16,729778534afcfd54008020cfeb9c39c37d9e429b,numpy/linalg/blas_lite.c,6542,0
numpy,2013-02-08,625f3cde9aeacea2289ba32286ec54a65f4f4641,numpy/linalg/zlapack_lite.c,15261,0
numpy,2012-11-10,0db7a4ac73d88b4ef4a717d688a7308f047d277c,numpy/linalg/dlapack_lite.c,11454,0
numpy,2003-01-02,339894e598e70c7736640659fb1e677b88866a72,weave/blitz-20001213/blitz/array/eval.cc,300,0
numpy,2010-08-23,dbe18f0da8b4ec0c521dcef4dd1355742750c865,numpy/linalg/dlapack_lite.c,32995,0
numpy,2009-11-26,131ac69ad30c3dbc8ca210c5dd954c62b4e7e4d6,numpy/core/src/multiarray/ctors.c,3274,0
numpy,2013-08-07,d03cd894d4cde9523e739b96df9747d42514d443,numpy/random/mtrand/mtrand.c,3434,0
numpy,2008-03-06,0ef3f8b15dd80e95f1d85298bab7954d61419ac4,numpy/linalg/zlapack_lite.c,25743,0
numpy,2007-12-07,0a5bcc81689975874e358e3a7e8f401b8858b77f,numpy/linalg/dlapack_lite.c,17756,0
numpy,2013-11-05,41f2a26efc9f7853a8f00db3a6cd1f6ee855318c,numpy/f2py/src/fortranobject.c,968,0
numpy,2004-12-22,246665b81b2954a63c0400f870d85aeac111117e,weave/blitz-20001213/blitz/vecbops.cc,4916,0
numpy,2007-03-12,19ab75e0741b1c4bda24f753779b8862bca6aaeb,numpy/random/mtrand/mtrand.c,1312,0
numpy,2011-02-19,9e71af4a49d0ab9f2ef881bf7f40eb937a207ac3,numpy/f2py/src/fortranobject.c,828,0
numpy,2014-01-19,e95b6acf10ba8bf4a8c2b7c1841cb1c5f7d6818d,numpy/linalg/lapack_lite/zlapack_lite.c,13320,0
numpy,2012-05-14,3bbbbd416a0ae68d68a11bbbedca1460a560378b,numpy/linalg/zlapack_lite.c,16533,0
numpy,2013-08-07,d03cd894d4cde9523e739b96df9747d42514d443,numpy/core/src/multiarray/conversion_utils.c,300,0
numpy,2013-02-08,625f3cde9aeacea2289ba32286ec54a65f4f4641,numpy/core/src/multiarray/nditer_pywrap.c,2449,0
numpy,2010-08-23,dbe18f0da8b4ec0c521dcef4dd1355742750c865,numpy/core/src/multiarray/calculation.c,675,0
numpy,2005-06-20,68da31f081e81b6f8d5fb2014e9b4ea401bd2ee4,weave/blitz-20001213/blitz/vecbops.cc,10582,0
numpy,2012-02-14,d4ec9096aebb7e9eef2adaa85db9c266eda943b1,numpy/random/mtrand/mtrand.c,2454,0
numpy,2002-10-04,6978ceae6b1f69395d700f7c5a464dd45665ec88,weave/blitz-20001213/blitz/vecbops.cc,16947,0
numpy,2011-11-16,729778534afcfd54008020cfeb9c39c37d9e429b,numpy/random/mtrand/mtrand.c,18615,0
numpy,2012-11-10,0db7a4ac73d88b4ef4a717d688a7308f047d277c,numpy/core/src/multiarray/shape.c,791,0
numpy,2013-11-05,41f2a26efc9f7853a8f00db3a6cd1f6ee855318c,numpy/linalg/lapack_lite/zlapack_lite.c,17153,0
numpy,2009-08-28,e1a4181febcecd4ba2064f41dcffb9a1820bfabf,numpy/core/src/multiarray/descriptor.c,1167,0
numpy,2007-12-07,0a5bcc81689975874e358e3a7e8f401b8858b77f,numpy/linalg/dlapack_lite.c,32770,0
numpy,2007-06-10,2dd0839fb8908d23a033e91f4836f0311fb946b4,numpy/core/src/ufuncobject.c,873,0
numpy,2007-03-12,19ab75e0741b1c4bda24f753779b8862bca6aaeb,numpy/core/src/arrayobject.c,4908,0
numpy,2010-02-24,d96e881ccc7178628b213f6e2c958099bbcbf2ca,numpy/linalg/dlapack_lite.c,3498,0
numpy,2007-06-10,2dd0839fb8908d23a033e91f4836f0311fb946b4,numpy/numarray/_capi.c,2038,0
numpy,2003-07-01,295afb0cbf88cf077f402ae539fc19a32e3001ed,weave/blitz-20001213/blitz/vecbops.cc,10379,0
numpy,2009-11-26,131ac69ad30c3dbc8ca210c5dd954c62b4e7e4d6,numpy/core/src/multiarray/arrayobject.c,722,0
numpy,2010-05-25,b056b23a27fe4f56f923168bb9931429765084d1,numpy/linalg/zlapack_lite.c,17531,0
numpy,2005-12-17,b2f4cb73d2bf835a0afae1ca6453061433d3cc92,scipy/basic/lapack_lite/zlapack_lite.c,23691,0
numpy,2012-02-14,d4ec9096aebb7e9eef2adaa85db9c266eda943b1,numpy/random/mtrand/mtrand.c,13740,0
numpy,2008-12-01,77f95a1398ddad2d031aaf8e4db344ffc93d1d73,numpy/linalg/dlapack_lite.c,27360,0
numpy,2011-08-18,00962c4b845ec461e38850f8ae17253a4eecabf2,numpy/linalg/zlapack_lite.c,998,0
numpy,2010-11-21,12d020070e8c6698500103889f55bd36dfcab374,numpy/linalg/dlapack_lite.c,17503,0
numpy,2007-09-08,774441cf12c0eeccf523ef88b781fdbe30f9ad5d,numpy/linalg/zlapack_lite.c,12030,0
numpy,2003-04-02,fb2b56cd02b70df12a5f6c520d7b37e4f0bf54c5,weave/blitz-20001213/blitz/vecbops.cc,12861,0
numpy,2010-11-21,12d020070e8c6698500103889f55bd36dfcab374,numpy/linalg/dlapack_lite.c,18783,0
numpy,2012-05-14,3bbbbd416a0ae68d68a11bbbedca1460a560378b,numpy/f2py/src/fortranobject.c,551,0
numpy,2012-08-12,63cd8f3cc751771fd27636009b8c0341a2beff45,numpy/core/src/multiarray/descriptor.c,300,0
numpy,2006-09-13,27775e944be6e089bc6a3e58e9e97d58b1079067,numpy/core/src/multiarraymodule.c,1210,0
numpy,2011-11-16,729778534afcfd54008020cfeb9c39c37d9e429b,numpy/core/src/multiarray/nditer_constr.c,2228,0
numpy,2008-09-02,d29107a248130bbb68ecac58d6720d716529141c,numpy/linalg/zlapack_lite.c,8955,0
numpy,2003-09-29,3e03dfe91f5276c30f0d74c726e696218f82eff9,weave/blitz-20001213/blitz/vecbops.cc,15295,0
numpy,2011-05-20,8727a806b34a412bce086df9288ee18cdafe365c,numpy/linalg/zlapack_lite.c,10982,0
numpy,2008-12-01,77f95a1398ddad2d031aaf8e4db344ffc93d1d73,numpy/linalg/dlapack_lite.c,29780,0
numpy,2003-07-01,295afb0cbf88cf077f402ae539fc19a32e3001ed,weave/blitz-20001213/blitz/array/stencils.cc,121,0
numpy,2007-03-12,19ab75e0741b1c4bda24f753779b8862bca6aaeb,numpy/core/src/arrayobject.c,6689,0
numpy,2008-12-01,77f95a1398ddad2d031aaf8e4db344ffc93d1d73,numpy/random/mtrand/mtrand.c,8522,0
numpy,2011-02-19,9e71af4a49d0ab9f2ef881bf7f40eb937a207ac3,numpy/linalg/dlapack_lite.c,27158,0
numpy,2012-02-14,d4ec9096aebb7e9eef2adaa85db9c266eda943b1,numpy/core/src/multiarray/descriptor.c,532,0
numpy,2009-08-28,e1a4181febcecd4ba2064f41dcffb9a1820bfabf,numpy/linalg/dlapack_lite.c,4557,0
numpy,2011-08-18,00962c4b845ec461e38850f8ae17253a4eecabf2,numpy/random/mtrand/mtrand.c,16561,0
numpy,2011-02-19,9e71af4a49d0ab9f2ef881bf7f40eb937a207ac3,numpy/core/src/multiarray/methods.c,1235,0
numpy,2010-08-23,dbe18f0da8b4ec0c521dcef4dd1355742750c865,numpy/linalg/dlapack_lite.c,16715,0
numpy,2011-05-20,8727a806b34a412bce086df9288ee18cdafe365c,numpy/linalg/dlapack_lite.c,20853,0
numpy,2010-11-21,12d020070e8c6698500103889f55bd36dfcab374,numpy/linalg/blas_lite.c,9922,0
numpy,2012-11-10,0db7a4ac73d88b4ef4a717d688a7308f047d277c,numpy/core/src/multiarray/nditer_constr.c,1563,0
numpy,2012-08-12,63cd8f3cc751771fd27636009b8c0341a2beff45,numpy/core/src/umath/ufunc_type_resolution.c,1429,0
numpy,2012-11-10,0db7a4ac73d88b4ef4a717d688a7308f047d277c,numpy/linalg/blas_lite.c,9132,0
numpy,2006-09-13,27775e944be6e089bc6a3e58e9e97d58b1079067,numpy/random/mtrand/mtrand.c,8122,0
numpy,2014-01-19,e95b6acf10ba8bf4a8c2b7c1841cb1c5f7d6818d,numpy/core/src/multiarray/nditer_constr.c,350,0
numpy,2006-03-17,116482559bc3a3856022b0a7b25429605d351c02,numpy/random/mtrand/mtrand.c,2334,0
numpy,2011-05-20,8727a806b34a412bce086df9288ee18cdafe365c,numpy/linalg/zlapack_lite.c,12448,0
numpy,2008-06-04,ce51b9149fe688e82bba606b49b7b7a7f0c7f3f3,numpy/core/src/multiarraymodule.c,3677,0
numpy,2008-12-01,77f95a1398ddad2d031aaf8e4db344ffc93d1d73,numpy/linalg/dlapack_lite.c,31519,0
numpy,2003-09-29,3e03dfe91f5276c30f0d74c726e696218f82eff9,weave/blitz-20001213/blitz/traversal.cc,165,0
numpy,2007-06-10,2dd0839fb8908d23a033e91f4836f0311fb946b4,numpy/linalg/dlapack_lite.c,28986,0
numpy,2010-11-21,12d020070e8c6698500103889f55bd36dfcab374,numpy/core/src/multiarray/descriptor.c,381,0
numpy,2013-11-05,41f2a26efc9f7853a8f00db3a6cd1f6ee855318c,numpy/core/src/multiarray/mapping.c,423,0
numpy,2006-09-13,27775e944be6e089bc6a3e58e9e97d58b1079067,numpy/random/mtrand/mtrand.c,8581,0
numpy,2012-05-14,3bbbbd416a0ae68d68a11bbbedca1460a560378b,numpy/linalg/blas_lite.c,2985,0
numpy,2010-08-23,dbe18f0da8b4ec0c521dcef4dd1355742750c865,numpy/linalg/dlapack_lite.c,4830,0
numpy,2003-01-02,339894e598e70c7736640659fb1e677b88866a72,weave/blitz-20001213/blitz/vecwhere.cc,1755,0
numpy,2007-09-08,774441cf12c0eeccf523ef88b781fdbe30f9ad5d,numpy/random/mtrand/mtrand.c,8602,0
numpy,2011-08-18,00962c4b845ec461e38850f8ae17253a4eecabf2,numpy/core/src/umath/ufunc_object.c,4190,0
numpy,2002-10-04,6978ceae6b1f69395d700f7c5a464dd45665ec88,weave/blitz-20001213/blitz/array/ops.cc,123,0
numpy,2004-12-22,246665b81b2954a63c0400f870d85aeac111117e,weave/blitz-20001213/blitz/vecbops.cc,9748,0
numpy,2008-12-01,77f95a1398ddad2d031aaf8e4db344ffc93d1d73,numpy/linalg/zlapack_lite.c,25636,0
numpy,2013-05-09,c1bbf8fec2b03e85e2e51da17fc3badee98e0c3e,numpy/linalg/lapack_lite/blas_lite.c,21082,0
numpy,2005-06-20,68da31f081e81b6f8d5fb2014e9b4ea401bd2ee4,weave/blitz-20001213/blitz/array/reduce.cc,227,0
numpy,2006-06-15,b05d85bd8d6dc1fde66ee40b99be66a338d96424,numpy/linalg/zlapack_lite.c,22883,0
numpy,2011-08-18,00962c4b845ec461e38850f8ae17253a4eecabf2,numpy/linalg/blas_lite.c,74,0
numpy,2003-07-01,295afb0cbf88cf077f402ae539fc19a32e3001ed,weave/blitz-20001213/blitz/vecbops.cc,14343,0
numpy,2008-12-01,77f95a1398ddad2d031aaf8e4db344ffc93d1d73,numpy/f2py/tests/array_from_pyobj/wrapmodule.c,154,0
numpy,2006-03-17,116482559bc3a3856022b0a7b25429605d351c02,numpy/linalg/f2c_lite.c,323,0
numpy,2011-11-16,729778534afcfd54008020cfeb9c39c37d9e429b,numpy/linalg/blas_lite.c,7322,0
numpy,2008-12-01,77f95a1398ddad2d031aaf8e4db344ffc93d1d73,numpy/linalg/dlapack_lite.c,2881,0
numpy,2014-01-19,e95b6acf10ba8bf4a8c2b7c1841cb1c5f7d6818d,numpy/linalg/lapack_lite/zlapack_lite.c,4542,0
numpy,2007-03-12,19ab75e0741b1c4bda24f753779b8862bca6aaeb,numpy/random/mtrand/mtrand.c,1637,0
numpy,2009-03-01,4644a299b408c6f1ef8c7c3112c39c9f359a0aaa,numpy/linalg/zlapack_lite.c,16041,0
numpy,2013-11-05,41f2a26efc9f7853a8f00db3a6cd1f6ee855318c,numpy/core/src/multiarray/getset.c,252,0
numpy,2009-11-26,131ac69ad30c3dbc8ca210c5dd954c62b4e7e4d6,numpy/linalg/dlapack_lite.c,5081,0
numpy,2008-03-06,0ef3f8b15dd80e95f1d85298bab7954d61419ac4,numpy/random/mtrand/mtrand.c,6056,0
numpy,2012-11-10,0db7a4ac73d88b4ef4a717d688a7308f047d277c,numpy/linalg/dlapack_lite.c,22968,0
numpy,2006-06-15,b05d85bd8d6dc1fde66ee40b99be66a338d96424,numpy/f2py/src/test/foomodule.c,22,0
numpy,2012-11-10,0db7a4ac73d88b4ef4a717d688a7308f047d277c,numpy/core/src/umath/ufunc_type_resolution.c,1058,0
numpy,2012-05-14,3bbbbd416a0ae68d68a11bbbedca1460a560378b,numpy/core/src/multiarray/ctors.c,2563,0
numpy,2011-08-18,00962c4b845ec461e38850f8ae17253a4eecabf2,numpy/linalg/zlapack_lite.c,9044,0
numpy,2013-11-05,41f2a26efc9f7853a8f00db3a6cd1f6ee855318c,tools/win32build/cpucaps/cpucaps_main.c,1,0
numpy,2011-08-18,00962c4b845ec461e38850f8ae17253a4eecabf2,numpy/lib/src/_compiled_base.c,141,0
numpy,2011-11-16,729778534afcfd54008020cfeb9c39c37d9e429b,numpy/linalg/zlapack_lite.c,20952,0
numpy,2003-09-29,3e03dfe91f5276c30f0d74c726e696218f82eff9,weave/blitz-20001213/blitz/vecwhere.cc,768,0
numpy,2014-01-19,e95b6acf10ba8bf4a8c2b7c1841cb1c5f7d6818d,numpy/linalg/lapack_lite/zlapack_lite.c,5914,0
numpy,2011-02-19,9e71af4a49d0ab9f2ef881bf7f40eb937a207ac3,numpy/linalg/blas_lite.c,10085,0
numpy,2012-11-10,0db7a4ac73d88b4ef4a717d688a7308f047d277c,numpy/linalg/dlapack_lite.c,23638,0
numpy,2008-12-01,77f95a1398ddad2d031aaf8e4db344ffc93d1d73,numpy/linalg/dlapack_lite.c,34435,0
numpy,2008-03-06,0ef3f8b15dd80e95f1d85298bab7954d61419ac4,numpy/core/src/arrayobject.c,5555,0
